user_id,signup_date,country,device_type,traffic_source
2719,2023-12-23,Australia,tablet,direct
2720,2023-08-17,Germany,mobile,google_ads
2721,2023-12-09,Germany,tablet,referral
2722,2023-08-11,US,mobile,direct
2723,2023-02-09,Canada,mobile,google_ads
2724,2023-11-28,Canada,desktop,facebook_ads
2725,2023-08-09,Brazil,desktop,referral
2726,2023-08-02,US,mobile,organic_search
2727,2024-03-13,Singapore,tablet,google_ads
2728,2023-09-24,Australia,tablet,direct
2729,2024-04-24,Singapore,tablet,facebook_ads
2730,2024-03-16,Australia,desktop,google_ads
2731,2024-04-10,India,desktop,referral
2732,2023-06-02,Brazil,mobile,organic_search
2733,2023-05-04,Brazil,desktop,direct
2734,2023-05-08,Germany,mobile,facebook_ads
2735,2023-09-01,UK,tablet,facebook_ads
2736,2023-08-23,US,tablet,facebook_ads
2737,2023-09-01,Australia,desktop,direct
2738,2023-07-10,UK,tablet,direct
2739,2023-10-29,US,desktop,email
2740,2024-04-02,US,tablet,facebook_ads
2741,2023-05-09,Australia,mobile,referral
2742,2023-06-25,US,desktop,organic_search
2743,2023-05-20,Brazil,desktop,google_ads
2744,2023-06-17,Australia,tablet,facebook_ads
2745,2024-01-01,US,mobile,google_ads
2746,2023-05-17,Canada,mobile,email
2747,2024-04-09,Germany,tablet,facebook_ads
2748,2023-10-19,Canada,desktop,facebook_ads
2749,2023-07-12,India,tablet,direct
2750,2024-02-17,US,mobile,direct
2751,2023-06-27,US,mobile,email
2752,2024-05-06,India,tablet,organic_search
2753,2023-09-05,UK,desktop,google_ads
2754,2023-05-29,India,mobile,organic_search
2755,2023-03-20,Germany,mobile,google_ads
2756,2023-10-08,India,desktop,referral
2757,2023-06-06,Brazil,mobile,email
2758,2023-03-03,Germany,tablet,direct
2759,2024-05-11,Singapore,tablet,referral
2760,2024-05-09,Australia,tablet,organic_search
2761,2023-09-26,Australia,desktop,google_ads
2762,2023-04-08,Australia,desktop,email
2763,2024-04-28,US,tablet,google_ads
2764,2023-11-03,US,desktop,organic_search
2765,2023-04-03,India,mobile,direct
2766,2023-09-05,Singapore,tablet,facebook_ads
2767,2023-10-01,UK,tablet,direct
2768,2023-05-26,Singapore,desktop,email
2769,2023-06-03,US,desktop,referral
2770,2024-03-10,Germany,mobile,facebook_ads
2771,2023-02-13,Germany,mobile,facebook_ads
2772,2023-12-30,Germany,desktop,organic_search
2773,2023-11-25,Brazil,mobile,direct
2774,2023-07-01,US,mobile,organic_search
2775,2023-03-09,India,mobile,direct
2776,2023-09-22,Brazil,desktop,email
2777,2024-01-19,Canada,tablet,referral
2778,2024-05-03,India,desktop,google_ads
2779,2023-12-15,Singapore,desktop,email
2780,2024-06-05,Singapore,mobile,facebook_ads
2781,2023-05-25,US,tablet,facebook_ads
2782,2023-12-06,US,mobile,facebook_ads
2783,2023-05-07,Brazil,desktop,referral
2784,2023-04-15,US,tablet,direct
2785,2023-06-29,Singapore,tablet,google_ads
2786,2023-07-26,US,tablet,referral
2787,2023-07-23,Australia,tablet,email
2788,2023-07-08,Singapore,mobile,email
2789,2023-04-09,Brazil,desktop,facebook_ads
2790,2023-01-17,Australia,desktop,facebook_ads
2791,2024-01-25,Canada,tablet,facebook_ads
2792,2023-02-15,Germany,mobile,facebook_ads
2793,2023-07-03,Canada,mobile,direct
2794,2023-09-15,Singapore,tablet,organic_search
2795,2023-02-19,UK,desktop,email
2796,2023-11-28,Singapore,tablet,google_ads
2797,2023-03-31,UK,mobile,google_ads
2798,2023-04-22,US,desktop,organic_search
2799,2023-04-19,Australia,mobile,email
2800,2023-08-18,Brazil,mobile,facebook_ads
2801,2023-04-24,Singapore,tablet,email
2802,2024-01-13,Germany,desktop,facebook_ads
2803,2023-11-22,Brazil,mobile,email
2804,2024-05-17,Canada,desktop,referral
2805,2023-03-04,Brazil,tablet,facebook_ads
2806,2024-01-07,UK,mobile,email
2807,2024-03-05,India,mobile,google_ads
2808,2024-01-21,Brazil,mobile,facebook_ads
2809,2024-02-27,Canada,tablet,organic_search
2810,2024-01-20,Germany,desktop,direct
2811,2023-02-19,India,mobile,direct
2812,2024-04-05,Canada,desktop,google_ads
2813,2023-02-04,Germany,desktop,direct
2814,2024-04-26,Singapore,desktop,referral
2815,2023-09-15,India,desktop,organic_search
2816,2023-08-28,UK,desktop,facebook_ads
2817,2024-02-27,Brazil,desktop,direct
2818,2023-11-24,Germany,desktop,email
2819,2023-08-08,Singapore,mobile,google_ads
2820,2023-04-06,US,tablet,referral
2821,2024-02-23,Germany,mobile,google_ads
2822,2023-07-09,Australia,desktop,email
2823,2023-08-10,Singapore,mobile,google_ads
2824,2023-12-02,UK,mobile,email
2825,2023-02-14,US,tablet,google_ads
2826,2023-11-25,Germany,tablet,organic_search
2827,2023-03-28,Canada,desktop,direct
2828,2024-05-14,Singapore,tablet,facebook_ads
2829,2023-04-21,India,desktop,referral
2830,2023-05-06,India,mobile,direct
2831,2023-08-07,UK,desktop,organic_search
2832,2023-02-27,UK,desktop,referral
2833,2023-11-19,Germany,tablet,direct
2834,2023-09-03,Canada,desktop,direct
2835,2023-10-11,US,desktop,facebook_ads
2836,2023-07-21,Brazil,tablet,referral
2837,2023-04-28,India,mobile,facebook_ads
2838,2023-04-22,Australia,tablet,direct
2839,2024-06-01,Australia,tablet,organic_search
2840,2023-05-04,Brazil,mobile,google_ads
2841,2024-05-18,UK,tablet,direct
2842,2023-04-10,US,desktop,organic_search
2843,2024-04-03,Singapore,mobile,email
2844,2023-02-08,UK,desktop,referral
2845,2024-01-30,UK,desktop,direct
2846,2023-10-14,Singapore,tablet,email
2847,2024-04-05,Brazil,mobile,organic_search
2848,2023-08-25,US,tablet,facebook_ads
2849,2023-08-07,Singapore,desktop,organic_search
2850,2023-06-01,Australia,mobile,referral
2851,2023-12-22,Canada,desktop,direct
2852,2024-04-30,Australia,tablet,email
2853,2023-01-30,US,tablet,referral
2854,2024-03-08,Canada,mobile,email
2855,2023-09-26,Germany,mobile,referral
2856,2023-09-30,Brazil,desktop,email
2857,2024-01-15,Germany,desktop,email
2858,2023-05-16,Australia,tablet,organic_search
2859,2023-01-25,US,mobile,google_ads
2860,2023-04-30,UK,desktop,referral
2861,2023-06-01,Brazil,desktop,facebook_ads
2862,2023-02-14,US,tablet,referral
2863,2023-07-27,Australia,tablet,email
2864,2023-09-11,UK,mobile,google_ads
2865,2024-04-17,Brazil,tablet,organic_search
2866,2023-04-11,Singapore,tablet,google_ads
2867,2024-03-15,UK,desktop,referral
2868,2024-05-19,Australia,tablet,direct
2869,2023-10-11,US,desktop,facebook_ads
2870,2024-01-02,US,desktop,direct
2871,2023-03-30,UK,mobile,referral
2872,2023-05-07,Canada,tablet,organic_search
2873,2023-04-02,Singapore,tablet,referral
2874,2023-01-08,Canada,tablet,referral
2875,2024-03-16,Canada,mobile,referral
2876,2024-06-02,Australia,mobile,referral
2877,2023-06-07,Australia,desktop,facebook_ads
2878,2023-02-28,Germany,desktop,facebook_ads
2879,2023-12-14,Australia,desktop,referral
2880,2024-03-03,Germany,mobile,referral
2881,2023-11-23,Germany,tablet,referral
2882,2023-09-30,Australia,desktop,google_ads
2883,2024-02-25,UK,tablet,referral
2884,2023-04-23,Canada,mobile,google_ads
2885,2023-12-25,Canada,tablet,email
2886,2023-10-16,India,desktop,google_ads
2887,2024-02-23,Germany,mobile,email
2888,2023-09-08,US,desktop,google_ads
2889,2023-02-14,Brazil,tablet,facebook_ads
2890,2024-01-03,UK,mobile,email
2891,2023-11-19,Singapore,desktop,email
2892,2024-02-23,Brazil,tablet,organic_search
2893,2023-07-06,Singapore,desktop,email
2894,2023-11-04,Singapore,desktop,google_ads
2895,2023-09-20,India,mobile,email
2896,2024-04-24,UK,desktop,google_ads
2897,2023-08-04,US,mobile,google_ads
2898,2024-06-10,UK,tablet,facebook_ads
2899,2024-03-04,Singapore,mobile,email
2900,2023-04-18,Brazil,mobile,email
2901,2023-06-21,UK,mobile,email
2902,2024-03-03,India,mobile,email
2903,2024-03-22,Australia,desktop,direct
2904,2023-08-05,Germany,desktop,direct
2905,2023-08-20,Canada,tablet,email
2906,2023-10-23,Germany,mobile,facebook_ads
2907,2024-04-20,US,tablet,organic_search
2908,2023-10-19,India,desktop,facebook_ads
2909,2024-01-29,Canada,tablet,email
2910,2023-08-23,Australia,mobile,organic_search
2911,2023-12-03,US,desktop,direct
2912,2023-12-09,Canada,mobile,direct
2913,2023-04-24,US,desktop,organic_search
2914,2024-01-18,US,desktop,organic_search
2915,2024-01-12,Canada,tablet,referral
2916,2024-05-30,US,desktop,facebook_ads
2917,2023-04-27,US,desktop,google_ads
2918,2024-04-26,Singapore,tablet,email
2919,2023-07-08,India,tablet,facebook_ads
2920,2023-09-15,UK,desktop,referral
2921,2023-06-02,Canada,desktop,email
2922,2023-04-21,Australia,mobile,google_ads
2923,2023-04-21,India,tablet,google_ads
2924,2023-07-22,US,desktop,organic_search
2925,2023-01-04,Singapore,tablet,organic_search
2926,2024-03-02,Canada,tablet,google_ads
2927,2023-12-31,Canada,desktop,facebook_ads
2928,2023-05-16,Brazil,mobile,organic_search
2929,2023-10-24,Canada,tablet,direct
2930,2024-02-15,Australia,desktop,google_ads
2931,2023-02-10,India,tablet,referral
2932,2023-02-01,Canada,mobile,organic_search
2933,2024-05-01,Canada,desktop,direct
2934,2023-04-20,Germany,tablet,email
2935,2024-03-12,Australia,mobile,facebook_ads
2936,2023-01-03,Brazil,tablet,facebook_ads
2937,2023-04-09,Singapore,tablet,organic_search
2938,2023-05-12,Brazil,mobile,google_ads
2939,2024-04-07,India,mobile,email
2940,2024-04-16,US,tablet,facebook_ads
2941,2023-02-03,UK,tablet,direct
2942,2023-07-31,Germany,mobile,referral
2943,2023-07-29,Australia,desktop,organic_search
2944,2023-11-05,Singapore,desktop,organic_search
2945,2023-12-08,Brazil,desktop,referral
2946,2023-07-03,UK,desktop,direct
2947,2023-08-25,India,desktop,google_ads
2948,2023-08-01,US,mobile,direct
2949,2024-03-02,US,tablet,google_ads
2950,2023-05-30,Brazil,desktop,direct
2951,2024-03-11,Canada,tablet,organic_search
2952,2023-01-18,Singapore,desktop,direct
2953,2023-12-08,UK,mobile,referral
2954,2023-06-14,Singapore,desktop,organic_search
2955,2023-07-19,Canada,mobile,facebook_ads
2956,2024-03-14,Singapore,tablet,referral
2957,2023-08-07,US,mobile,google_ads
2958,2023-01-20,India,tablet,organic_search
2959,2023-08-28,Australia,desktop,email
2960,2024-05-24,India,mobile,google_ads
2961,2024-05-28,Brazil,tablet,facebook_ads
2962,2023-08-23,Brazil,tablet,google_ads
2963,2024-03-31,India,desktop,email
2964,2023-01-26,US,mobile,google_ads
2965,2023-11-21,US,desktop,referral
2966,2023-10-20,Singapore,mobile,google_ads
2967,2024-03-07,Germany,desktop,direct
2968,2023-06-01,Singapore,tablet,email
2969,2023-10-14,Germany,tablet,direct
2970,2023-06-22,US,desktop,google_ads
2971,2023-09-27,Australia,mobile,facebook_ads
2972,2023-01-14,Brazil,mobile,referral
2973,2023-06-06,Singapore,desktop,direct
2974,2023-10-13,Brazil,desktop,email
2975,2024-01-21,Germany,desktop,google_ads
2976,2023-01-26,Singapore,tablet,organic_search
2977,2023-09-15,US,mobile,google_ads
2978,2024-05-16,Brazil,desktop,google_ads
2979,2024-03-24,UK,desktop,direct
2980,2024-05-18,US,mobile,google_ads
2981,2023-10-16,Australia,tablet,facebook_ads
2982,2024-03-14,Singapore,mobile,organic_search
2983,2023-07-07,Canada,mobile,organic_search
2984,2023-04-13,Australia,mobile,referral
2985,2024-03-21,Germany,tablet,direct
2986,2024-05-09,Singapore,tablet,facebook_ads
2987,2023-04-28,Singapore,tablet,email
2988,2023-09-18,UK,desktop,google_ads
2989,2023-03-06,Australia,mobile,google_ads
2990,2024-04-11,Canada,desktop,referral
2991,2024-04-14,Brazil,desktop,direct
2992,2023-09-07,Germany,desktop,direct
2993,2023-04-08,Germany,tablet,direct
2994,2023-11-20,Germany,tablet,email
2995,2023-12-14,Australia,desktop,google_ads
2996,2023-03-23,UK,tablet,email
2997,2024-03-17,Brazil,mobile,google_ads
2998,2023-06-18,Brazil,mobile,referral
2999,2023-10-25,Brazil,desktop,referral
3000,2024-03-18,Germany,tablet,referral
3001,2023-07-01,Australia,desktop,referral
3002,2024-03-05,US,tablet,facebook_ads
3003,2023-08-16,Brazil,tablet,direct
3004,2024-04-30,India,mobile,email
3005,2023-06-18,Canada,mobile,direct
3006,2023-04-21,US,desktop,referral
3007,2023-03-08,Australia,desktop,organic_search
3008,2024-02-14,Canada,tablet,referral
3009,2024-05-02,India,mobile,organic_search
3010,2023-05-04,Singapore,tablet,email
3011,2023-07-15,Singapore,mobile,facebook_ads
3012,2024-02-20,Singapore,mobile,referral
3013,2023-08-17,Canada,tablet,google_ads
3014,2024-04-02,Germany,tablet,direct
3015,2023-06-09,Brazil,mobile,email
3016,2024-06-11,Canada,mobile,organic_search
3017,2023-06-25,India,tablet,organic_search
3018,2023-01-16,US,tablet,email
3019,2023-11-08,Brazil,desktop,organic_search
3020,2024-02-03,India,mobile,organic_search
3021,2023-11-19,Singapore,desktop,direct
3022,2024-03-19,UK,mobile,referral
3023,2023-04-24,Canada,mobile,google_ads
3024,2023-10-17,Brazil,desktop,facebook_ads
3025,2023-11-08,Canada,desktop,facebook_ads
3026,2023-12-17,Brazil,mobile,referral
3027,2024-05-20,UK,mobile,referral
3028,2023-12-30,Brazil,tablet,facebook_ads
3029,2023-02-08,Australia,desktop,facebook_ads
3030,2024-05-12,Canada,desktop,facebook_ads
3031,2023-03-22,Singapore,tablet,facebook_ads
3032,2023-06-08,Germany,tablet,referral
3033,2024-04-29,Singapore,desktop,organic_search
3034,2024-03-09,India,desktop,google_ads
3035,2024-01-06,Canada,desktop,referral
3036,2023-11-01,UK,mobile,email
3037,2023-12-13,Australia,tablet,facebook_ads
3038,2024-02-14,Germany,desktop,email
3039,2024-03-14,Australia,desktop,organic_search
3040,2023-07-13,Canada,mobile,referral
3041,2023-06-24,Australia,desktop,referral
3042,2023-10-30,US,desktop,direct
3043,2024-04-16,India,tablet,google_ads
3044,2023-02-17,Australia,mobile,google_ads
3045,2023-09-12,Brazil,desktop,email
3046,2024-02-26,Canada,mobile,email
3047,2023-10-14,Canada,tablet,email
3048,2024-05-09,India,tablet,google_ads
3049,2023-07-01,Australia,desktop,google_ads
3050,2023-03-20,UK,desktop,direct
3051,2024-03-09,Canada,tablet,google_ads
3052,2023-12-01,UK,mobile,direct
3053,2023-12-05,Germany,tablet,email
3054,2024-04-03,Australia,desktop,direct
3055,2023-06-19,Australia,tablet,referral
3056,2024-04-07,India,mobile,email
3057,2023-10-20,Singapore,tablet,direct
3058,2023-05-26,India,tablet,organic_search
3059,2024-02-05,Germany,desktop,facebook_ads
3060,2024-03-15,Singapore,tablet,email
3061,2023-02-11,Australia,tablet,email
3062,2024-01-31,Germany,mobile,email
3063,2023-02-12,Canada,tablet,facebook_ads
3064,2024-02-08,India,tablet,google_ads
3065,2023-02-01,Germany,desktop,organic_search
3066,2024-02-05,Germany,mobile,facebook_ads
3067,2023-10-11,UK,desktop,direct
3068,2024-06-05,UK,tablet,facebook_ads
3069,2023-12-03,Australia,mobile,facebook_ads
3070,2024-01-01,Germany,mobile,facebook_ads
3071,2023-11-07,Canada,tablet,organic_search
3072,2023-04-19,Brazil,desktop,organic_search
3073,2023-12-26,UK,mobile,organic_search
3074,2023-03-12,Germany,mobile,google_ads
3075,2023-03-12,Australia,mobile,email
3076,2023-02-12,Australia,desktop,email
3077,2023-09-13,Australia,mobile,organic_search
3078,2024-05-14,Germany,mobile,google_ads
3079,2023-01-12,Germany,tablet,email
3080,2023-07-17,Singapore,mobile,facebook_ads
3081,2023-12-17,UK,tablet,direct
3082,2024-01-23,Australia,tablet,direct
3083,2023-08-23,Germany,mobile,organic_search
3084,2024-05-18,Germany,tablet,referral
3085,2024-04-21,Brazil,desktop,facebook_ads
3086,2024-06-09,Brazil,mobile,organic_search
3087,2023-04-21,Australia,mobile,facebook_ads
3088,2023-05-18,Brazil,mobile,organic_search
3089,2024-01-12,US,desktop,email
3090,2023-12-22,Australia,tablet,direct
3091,2023-06-03,Singapore,desktop,google_ads
3092,2024-04-26,Australia,mobile,facebook_ads
3093,2023-03-24,Germany,desktop,email
3094,2023-06-22,India,tablet,email
3095,2023-08-18,Singapore,tablet,facebook_ads
3096,2023-11-04,India,mobile,referral
3097,2024-01-27,Australia,desktop,organic_search
3098,2023-08-23,Brazil,tablet,google_ads
3099,2023-05-09,India,tablet,organic_search
3100,2024-02-11,Canada,tablet,direct
3101,2024-04-22,Brazil,desktop,referral
3102,2023-11-18,Germany,tablet,email
3103,2023-05-16,UK,mobile,organic_search
3104,2023-02-01,Germany,mobile,email
3105,2023-12-09,Brazil,mobile,email
3106,2024-05-02,US,tablet,direct
3107,2023-03-12,Brazil,tablet,facebook_ads
3108,2024-02-26,India,tablet,direct
3109,2023-07-02,Australia,desktop,google_ads
3110,2024-02-26,Australia,mobile,facebook_ads
3111,2023-08-27,Australia,mobile,referral
3112,2023-02-03,India,tablet,google_ads
3113,2024-01-04,Brazil,tablet,facebook_ads
3114,2024-05-02,UK,desktop,email
3115,2023-06-12,UK,mobile,referral
3116,2023-06-17,Singapore,desktop,facebook_ads
3117,2024-02-18,Canada,mobile,email
3118,2023-10-22,India,mobile,organic_search
3119,2024-04-14,UK,mobile,referral
3120,2023-03-11,Australia,desktop,direct
3121,2024-04-21,Singapore,desktop,email
3122,2023-07-19,Canada,mobile,facebook_ads
3123,2023-10-06,Canada,desktop,organic_search
3124,2023-03-22,Canada,desktop,organic_search
3125,2023-06-22,Canada,mobile,organic_search
3126,2023-10-08,UK,mobile,referral
3127,2023-08-09,UK,tablet,referral
3128,2023-02-23,Australia,desktop,google_ads
3129,2024-03-26,India,mobile,facebook_ads
3130,2023-06-15,Canada,mobile,direct
3131,2024-01-06,India,tablet,facebook_ads
3132,2023-09-06,UK,desktop,google_ads
3133,2023-11-05,Australia,tablet,email
3134,2023-11-04,Singapore,tablet,direct
3135,2023-05-20,Canada,desktop,email
3136,2023-11-12,Brazil,desktop,email
3137,2023-09-04,Australia,desktop,direct
3138,2023-10-25,UK,desktop,facebook_ads
3139,2024-01-28,Canada,mobile,facebook_ads
3140,2023-12-02,Brazil,mobile,direct
3141,2024-06-01,Australia,desktop,google_ads
3142,2023-11-25,UK,mobile,referral
3143,2023-06-09,Singapore,mobile,email
3144,2023-12-31,UK,tablet,referral
3145,2023-09-01,India,mobile,referral
3146,2024-04-24,Australia,mobile,google_ads
3147,2023-06-10,Singapore,desktop,facebook_ads
3148,2024-02-06,Canada,tablet,google_ads
3149,2023-01-23,India,tablet,organic_search
3150,2023-01-01,Brazil,mobile,referral
3151,2023-05-25,India,mobile,referral
3152,2024-01-24,Brazil,mobile,organic_search
3153,2023-02-25,UK,tablet,organic_search
3154,2023-05-11,Australia,tablet,referral
3155,2023-09-14,India,mobile,organic_search
3156,2023-02-27,UK,tablet,email
3157,2023-07-24,Canada,tablet,email
3158,2023-08-20,US,mobile,email
3159,2023-07-01,Germany,desktop,organic_search
3160,2023-07-06,Canada,mobile,organic_search
3161,2023-05-11,Australia,tablet,organic_search
3162,2023-04-18,Australia,mobile,referral
3163,2024-03-25,Germany,mobile,google_ads
3164,2023-01-22,India,desktop,direct
3165,2023-02-13,Singapore,mobile,google_ads
3166,2023-05-19,Canada,desktop,email
3167,2024-01-08,US,mobile,facebook_ads
3168,2024-06-02,Singapore,mobile,referral
3169,2023-06-25,Singapore,desktop,email
3170,2024-04-27,US,tablet,referral
3171,2023-06-13,Australia,tablet,direct
3172,2023-10-19,US,desktop,direct
3173,2023-08-27,Singapore,mobile,google_ads
3174,2023-02-23,Singapore,desktop,email
3175,2023-07-06,Singapore,mobile,email
3176,2023-09-28,UK,mobile,direct
3177,2024-03-21,Germany,mobile,email
3178,2023-09-08,Australia,desktop,google_ads
3179,2024-06-22,UK,mobile,email
3180,2023-07-15,Singapore,mobile,google_ads
3181,2023-06-01,Brazil,mobile,referral
3182,2023-02-05,Singapore,desktop,facebook_ads
3183,2023-11-23,Singapore,tablet,google_ads
3184,2023-08-05,UK,desktop,google_ads
3185,2023-06-06,Australia,tablet,google_ads
3186,2024-02-11,US,mobile,organic_search
3187,2024-05-25,Singapore,desktop,direct
3188,2023-02-25,India,desktop,referral
3189,2023-10-03,Brazil,tablet,direct
3190,2024-01-20,Singapore,mobile,organic_search
3191,2023-01-20,Singapore,desktop,referral
3192,2023-10-24,Brazil,mobile,organic_search
3193,2023-08-10,Australia,mobile,referral
3194,2024-06-12,Germany,desktop,organic_search
